sku,navn,type,leverandor,merke,serie,kategori,nåpris,førpris,farge,tekstil,bredde_cm,høyde_cm,sittehøyde_cm,sittedybde_cm,url
317730,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,25060,41767,Grønn,Dolomite Myrtle,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-3
317731,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,25060,41767,Hvit,Dolomite Solitary star,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-4
317736,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,25060,41767,Brun,Dolomite Aluminium,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-6
317737,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,25060,41767,Brun,Dolomite Driftwood,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-7
317738,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,25060,41767,Grønn,Dolomite Myrtle,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-8
317739,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,25060,41767,Hvit,Dolomite Solitary star,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-9
317799,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Beige/natur,Naula Silver birch,312,84,43,57,https://checkout.bohus.no/sofa/4-seter/vincent-4-seter-sofa-med-sjeselong-xl-1
310431,Bohus Exclusive by Storm Storm Makanda,4 seter med sjeselong,Vilmers,Bohus Exclusive by Storm Storm,MAKANDA,4 seter,41740,,Beige/natur,Temple Liver,318,78,43,59,https://checkout.bohus.no/sofa/4-seter/makanda-4-seter-sofa-med-sjeselong-3
310432,Bohus Exclusive by Storm Storm Makanda,4 seter med sjeselong,Vilmers,Bohus Exclusive by Storm Storm,MAKANDA,4 seter,41740,,Grønn,Temple Thyme,318,78,43,59,https://checkout.bohus.no/sofa/4-seter/makanda-4-seter-sofa-med-sjeselong-4
325661,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Brun,Ion Pure Cashmere,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-13
325662,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Beige/natur,Ion Solitary star,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-14
325663,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Brun,Ion Woodsmoke,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-15
325671,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Brun,Ion Pure Cashmere,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-23
325672,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Beige/natur,Ion Solitary star,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-24
325673,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,32732,54554,Brun,Ion Woodsmoke,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-25
317725,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Brun,Diopsid Beige,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl
317726,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Hvit,Diopsid Latte,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-19
317727,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Grønn,Diopsid Hazel,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-20
317733,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Brun,Diopsid Beige,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-5
317735,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Grønn,Diopsid Hazel,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-23
317788,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Beige/natur,Tin Solitary star,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-10
317789,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Beige/natur,Tin Solitary star,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-11
318567,Vilmers Nordstrand,4 seter med sjeselong XL,Vilmers,Vilmers,NORDSTRAND,4 seter,41767,,Brun,Tin Mocca,319,79,45,60,https://checkout.bohus.no/sofa/4-seter/nordstrand-4-seter-sofa-med-sjeselong-xl-14
325654,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,47848,,Grå,Erdite Aluminium,311,84,43,57,https://checkout.bohus.no/sofa/4-seter/vincent-4-seter-sofa-med-sjeselong-xl-6
325655,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,51215,,Grønn,Erdite Martini olive,311,84,43,57,https://checkout.bohus.no/sofa/4-seter/vincent-4-seter-sofa-med-sjeselong-xl-7
325656,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,51215,,Hvit,Erdite Rainy day,311,84,43,57,https://checkout.bohus.no/sofa/4-seter/vincent-4-seter-sofa-med-sjeselong-xl-8
325657,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,51215,,Gul,Erdite Silver fern,311,84,43,57,https://checkout.bohus.no/sofa/4-seter/vincent-4-seter-sofa-med-sjeselong-xl-9
325658,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,54554,,Beige/natur,Garnet Aluminium,311,84,43,57,https://checkout.bohus.no/sofa/4-seter/vincent-4-seter-sofa-med-sjeselong-xl-10
325660,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,54554,,Brun,Garnet Moon rock,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-12
325664,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,51215,,Grå,Erdite Aluminium,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-16
325666,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,51215,,Hvit,Erdite Rainy day,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-18
325667,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,51215,,Gul,Erdite Silver fern,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-19
325668,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,54554,,Beige/natur,Garnet Aluminium,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-20
325670,Vilmers Vincent,4 seter med sjeselong XL,Vilmers,Vilmers,VINCENT,4 seter,54554,,Brun,Garnet Moon rock,311,84,43,57,https://checkout.bohus.no/sofa/sofa-med-sjeselong/vincent-4-seter-sofa-med-sjeselong-xl-22
288371,Vilmers Mound,4 seter med sjeselong,Vilmers,Vilmers,MOUND,4 seter,59140,,Oransje,Sneak Dusty clay,360,68,42,80,https://checkout.bohus.no/sofa/4-seter/mound-4-seter-med-sjeselong
331748,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,20125,,Beige/natur,Aragon 08 Lys Beige,262,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-1
331750,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,20125,,Grønn,Aragon 38 Mose,262,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-3
331753,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,23332,,Brun,Moor 45 Brun,262,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-6
331754,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,23332,,Grønn,Moor 71 Lys grønn,262,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-7
331755,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,20125,,Beige/natur,Aragon 08 Lys Beige,268,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-8
331757,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,20125,,Grønn,Aragon 38 Mose,268,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-10
331760,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,23332,,Brun,Moor 45 Brun,268,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-13
331761,Weston,4 seter,Dominari Grupe UAB,,WESTON,4 seter,23332,,Grønn,Moor 71 Lys grønn,268,82,48,58,https://checkout.bohus.no/sofa/4-seter/weston-4-seter-sofa-14
313005,Vilmers Altera,Hjørnesofa med endeavslutning,Vilmers,Vilmers,ALTERA,Hjørnesofa,49998,,Beige/natur,Ion Pure Cashmere,287,81,45,61,https://checkout.bohus.no/sofa/hjornesofa/altera-hjornesofa-med-endeavslutning
318022,Freja,Hjørnesofa med sjeselong og endeavslutning,Dominari Grupe UAB,,FREJA,Hjørnesofa,16999,22665,Beige/natur,Milo beige,285,83,46,55,https://checkout.bohus.no/sofa/hjornesofa/freja-hjornesofa-med-sjeselong-og-endeavslutning
318028,Freja,Hjørnesofa,Dominari Grupe UAB,,FREJA,Hjørnesofa,15999,21332,Beige/natur,Milo beige,251,83,46,55,https://checkout.bohus.no/sofa/hjornesofa/freja-hjornesofa-1
295538,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,35932,,Beige/natur,Aragon 20 Liver,270,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-beige-natur-hjornesofa-med-endeavslutning-4
284010,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,19999,33332,Beige/natur,Storm 02 Natural,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-2
284012,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,19999,33332,Beige/natur,Storm 02 Natural,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-4
310804,Vilmers Vincent,Hjørnesofa med sjeselong XL og endeavslutning,Vilmers,Vilmers,VINCENT,Hjørnesofa,35846,78216,Beige/natur,Ion Pure Cashmere,387,84,43,57,https://checkout.bohus.no/sofa/hjornesofa/vincent-hjornesofa-21
288200,Maren,Hjørnesofa med endeavslutning,Dominari Grupe UAB,,MAREN,Hjørnesofa,13333,26665,Beige/natur,,280,77,42,58,https://checkout.bohus.no/sofa/hjornesofa/maren-hjornesofa-med-endeavslutning
284003,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,19999,33332,Grå,Storm 09 Taupe,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning
284004,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,19999,33332,Grå,Storm 09 Taupe,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-1
284013,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,19999,33332,Rosa,Storm 63 Blush,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-5
293994,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,18999,31665,Grønn,Storm 37 Hunter,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-gronn-hjornesofa-med-endeavslutning
293997,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,18999,31665,Beige/natur,Storm 02 Natural,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-8
294353,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,21619,36032,Grå,Storm 09 Taupe,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-7
298415,Scapa Amalie,Hjørnesofa,Scapa UAB,Scapa,AMALIE,Hjørnesofa,17478,29130,Grå,Ager 7146 Stone,306,83,45,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa
298422,Scapa Oxford,Hjørnesofa,Scapa UAB,Scapa,OXFORD,Hjørnesofa,27999,43075,Beige/natur,Carlo 1600 Beige,335,86,44,59,https://checkout.bohus.no/sofa/hjornesofa/oxford-hjornesofa
298820,Vilmers Noma,Hjørnesofa med endeavslutning,Vilmers,Vilmers,NOMA,Hjørnesofa,26999,44998,Beige/natur,Ion Pure Cashmere,300,75,44,62,https://checkout.bohus.no/sofa/hjornesofa/noma-hjornesofa
299138,Scapa Amalie,Hjørnesofa med endeavslutning,Scapa UAB,Scapa,AMALIE,Hjørnesofa,13999,23635,Grå,Matteo 4313 Grey,230,83,45,55,https://checkout.bohus.no/sofa/hjornesofa/amalie-hjornesofa-2
302717,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,20559,34265,Grønn,Storm 37 Hunter,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-90
294352,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,21619,36032,Grå,Storm 09 Taupe,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-6
298020,Diego,Hjørnesofa med endeavslutning,Home Group Lithuania UAB,,DIEGO,Hjørnesofa,27439,39199,Blå,Legacy 12 Night sky,312,85,41,78,https://checkout.bohus.no/sofa/hjornesofa/diego-hjornesofa-med-endeavslutning-2
320067,Jakobsen Tampa,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,TAMPA,Hjørnesofa,16999,28332,Beige/natur,Egon 26 Natural,255,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/tampa-hjornesofa-med-endeavslutning-21
222974,Weston,Hjørnesofa,Dominari Grupe UAB,,WESTON,Hjørnesofa,26999,44999,Brun,Ecohud lys brun,285,79,46,56,https://checkout.bohus.no/sofa/hjornesofa/weston-hjornesofa-1
293993,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,18999,31665,Grå,Storm 09 Taupe,273,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-beige-natur-hjornesofa-med-endeavslutning-2
302726,Jakobsen Quadrato,Hjørnesofa med endeavslutning,Jakobsen Home,Jakobsen,QUADRATO,Hjørnesofa,21619,36032,Beige/natur,Storm 02 Natural,303,75,43,59,https://checkout.bohus.no/sofa/hjornesofa/quadrato-hjornesofa-med-endeavslutning-94
